srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
162,2012-11-10 09:29:59,5,219,NULL,NULL,129,37178,0,4.500000,1,2.830000,0.2761,4.900000,2,93.000000,0,7048,1,1,2,1,1,0,NULL,3732.61,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
162,2012-11-10 09:29:59,5,219,NULL,NULL,129,61071,4,4.000000,1,1.100000,0.0915,4.950000,1,83.000000,0,7048,1,1,2,1,1,0,NULL,3732.41,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0
162,2012-11-10 09:29:59,5,219,NULL,NULL,129,61263,3,4.500000,0,0.690000,NULL,4.580000,8,151.000000,0,7048,1,1,2,1,1,0,NULL,3739.4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,11,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
162,2012-11-10 09:29:59,5,219,NULL,NULL,129,82592,0,0.000000,1,0.000000,NULL,4.920000,7,125.000000,0,7048,1,1,2,1,1,0,NULL,3738.47,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
162,2012-11-10 09:29:59,5,219,NULL,NULL,129,104845,4,3.000000,1,1.610000,0.0372,4.950000,4,109.000000,0,7048,1,1,2,1,1,0,NULL,3733.59,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
162,2012-11-10 09:29:59,5,219,NULL,NULL,129,107170,4,4.500000,0,0.690000,NULL,4.600000,10,164.000000,0,7048,1,1,2,1,1,0,NULL,3744.26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
162,2012-11-10 09:29:59,5,219,NULL,NULL,129,129490,4,4.000000,0,0.000000,NULL,4.940000,6,114.000000,0,7048,1,1,2,1,1,0,NULL,3740.86,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
163,2013-04-14 19:23:27,5,219,NULL,NULL,219,3255,3,5.000000,1,0.000000,NULL,4.990000,7,132.000000,0,15471,1,13,2,0,1,1,NULL,137.49,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
163,2013-04-14 19:23:27,5,219,NULL,NULL,219,12100,0,0.000000,0,3.180000,NULL,4.880000,9,120.000000,0,15471,1,13,2,0,1,1,NULL,122.39,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
163,2013-04-14 19:23:27,5,219,NULL,NULL,219,36817,0,4.500000,0,2.830000,NULL,4.940000,8,119.000000,0,15471,1,13,2,0,1,1,NULL,122.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
163,2013-04-14 19:23:27,5,219,NULL,NULL,219,48336,2,3.500000,1,3.180000,NULL,4.740000,6,89.000000,1,15471,1,13,2,0,1,1,NULL,122.27,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
163,2013-04-14 19:23:27,5,219,NULL,NULL,219,103641,3,4.000000,1,3.090000,NULL,5.060000,2,200.000000,0,15471,1,13,2,0,1,1,NULL,121.97,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
163,2013-04-14 19:23:27,5,219,NULL,NULL,219,106528,3,4.000000,1,3.140000,NULL,5.100000,4,200.000000,0,15471,1,13,2,0,1,1,NULL,122.05,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,4,0,NULL,0
163,2013-04-14 19:23:27,5,219,NULL,NULL,219,128000,2,3.500000,1,2.200000,NULL,4.570000,3,105.000000,0,15471,1,13,2,0,1,1,NULL,123.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
163,2013-04-14 19:23:27,5,219,NULL,NULL,219,131159,0,4.500000,0,1.790000,0.6848,4.660000,1,119.000000,0,15471,1,13,2,0,1,1,NULL,127.85,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,129.0,1
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,2039,3,4.000000,1,3.000000,0.092,4.990000,28,133.500000,0,22997,2,59,2,1,1,1,-44.8594,2300.32,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,2267,3,4.000000,1,3.000000,0.0828,4.680000,3,72.110000,0,22997,2,59,2,1,1,1,-44.3921,2300.18,0,NULL,NULL,NULL,1,0,17,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,6087,2,3.500000,0,4.010000,0.3394,4.870000,29,48.720000,0,22997,2,59,2,1,1,1,-44.7168,2301.41,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,8077,3,3.500000,1,3.000000,0.091,4.700000,9,57.490000,1,22997,2,59,2,1,1,1,-44.3929,2300.28,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,9082,3,5.000000,0,3.090000,NULL,4.890000,13,157.860000,0,22997,2,59,2,1,1,1,-44.372,2301.4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,11881,3,4.500000,1,3.780000,0.1959,5.260000,16,148.120000,0,22997,2,59,2,1,1,1,-44.2618,2301.0,0,NULL,NULL,NULL,NULL,1,NULL,-1,0,6,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,6,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,11991,2,3.000000,0,3.710000,0.2468,4.460000,22,49.700000,1,22997,2,59,2,1,1,1,-44.6136,2300.93,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,26,NULL,NULL,NULL,NULL,NULL,NULL,0,0,7,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,16631,2,4.000000,0,3.870000,0.3195,4.700000,37,78.930000,0,22997,2,59,2,1,1,1,-44.1763,2301.29,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,19465,3,3.500000,1,3.870000,0.3289,4.770000,14,80.880000,1,22997,2,59,2,1,1,1,-40.6913,2301.28,0,NULL,NULL,NULL,1,0,16,0,0,NULL,NULL,NULL,NULL,0,0,14,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,22414,3,4.500000,1,3.780000,0.1959,5.070000,21,128.630000,0,22997,2,59,2,1,1,1,-45.0929,2301.0,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,30949,3,3.500000,0,3.740000,0.286,4.470000,27,44.830000,1,22997,2,59,2,1,1,1,-44.1006,2300.99,0,NULL,NULL,NULL,1,0,9,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,31576,3,3.500000,1,3.870000,0.3375,4.780000,35,83.800000,0,22997,2,59,2,1,1,1,-40.843,2301.02,0,NULL,NULL,NULL,0,0,14,-1,0,14,NULL,NULL,NULL,0,0,14,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,33405,3,3.500000,1,3.330000,0.087,5.120000,10,107.190000,0,22997,2,59,2,1,1,1,-45.3627,2300.47,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,35187,2,4.000000,1,3.000000,0.0613,4.410000,31,70.160000,0,22997,2,59,2,1,1,1,-44.6898,2300.03,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,40111,3,4.500000,1,3.000000,0.0829,4.980000,30,92.570000,0,22997,2,59,2,1,1,1,-45.1969,2300.18,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,1,0,17,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,46276,3,4.500000,1,3.000000,0.0632,4.630000,20,83.800000,0,22997,2,59,2,1,1,1,-44.8307,2300.04,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,48555,3,3.000000,0,3.830000,0.3112,4.570000,33,53.600000,1,22997,2,59,2,1,1,1,-43.9797,2300.98,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,50215,4,4.500000,0,3.830000,0.2486,5.070000,1,94.520000,1,22997,2,59,2,1,1,1,-37.4457,2301.45,0,NULL,NULL,NULL,0,0,9,-1,0,9,NULL,NULL,NULL,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL,0,0,9,1,242.78,1
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,51923,2,4.000000,1,2.940000,0.091,4.470000,7,57.490000,0,22997,2,59,2,1,1,1,-44.0249,2300.39,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,64020,3,4.000000,0,3.830000,0.328,4.600000,18,76.010000,1,22997,2,59,2,1,1,1,-40.6926,2300.99,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,1,0,11,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,77563,3,4.000000,1,2.940000,0.0843,4.510000,8,83.800000,0,22997,2,59,2,1,1,1,-44.5542,2300.44,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,80034,3,4.000000,1,3.910000,0.3462,5.460000,6,130.580000,0,22997,2,59,2,1,1,1,-41.3824,2301.33,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,106070,3,4.500000,1,3.710000,0.1995,5.010000,25,96.470000,0,22997,2,59,2,1,1,1,-43.8887,2301.38,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,110990,3,4.000000,1,3.400000,0.0812,4.980000,2,98.420000,0,22997,2,59,2,1,1,1,-44.7587,2300.57,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,112711,3,4.000000,1,3.740000,0.2537,5.000000,19,83.800000,0,22997,2,59,2,1,1,1,-44.7525,2301.13,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,1,0,5,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,115954,3,3.000000,0,3.870000,0.3369,4.680000,24,93.550000,1,22997,2,59,2,1,1,1,-37.8545,2301.02,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL,0,0,9,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,116176,3,4.000000,1,4.060000,0.3227,5.210000,32,88.680000,1,22997,2,59,2,1,1,1,-40.1404,2301.45,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,116217,2,2.500000,1,3.710000,0.2051,4.380000,34,54.570000,0,22997,2,59,2,1,1,1,-44.4167,2301.32,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,6,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,6,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,119159,2,4.000000,1,3.760000,0.2216,4.670000,12,65.290000,0,22997,2,59,2,1,1,1,-44.0237,2301.13,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,122589,3,4.000000,0,3.930000,0.3397,5.030000,36,98.420000,0,22997,2,59,2,1,1,1,-41.5061,2301.19,0,NULL,NULL,NULL,0,0,10,0,0,NULL,NULL,NULL,NULL,0,0,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,133207,3,5.000000,1,3.140000,0.0366,4.910000,15,163.710000,0,22997,2,59,2,1,1,1,-44.4851,2301.39,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,136833,4,4.000000,1,3.220000,0.0888,5.110000,4,124.730000,0,22997,2,59,2,1,1,1,-41.1246,2300.43,0,NULL,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,136946,3,4.000000,1,3.950000,0.2762,5.000000,38,88.680000,0,22997,2,59,2,1,1,1,-44.0475,2301.52,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,0
165,2013-02-25 15:00:46,7,100,NULL,NULL,219,140120,3,3.000000,0,3.910000,0.3855,5.130000,26,78.930000,1,22997,2,59,2,1,1,1,-44.2469,2301.21,0,NULL,NULL,NULL,0,0,8,0,0,NULL,NULL,NULL,NULL,0,0,8,NULL,NULL,NULL,NULL,NULL,NULL,0,0,8,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,1057,3,2.000000,0,5.510000,0.6446,5.280000,10,64.040000,0,27231,1,5,1,0,1,0,NULL,NULL,0,-1,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,6861,3,4.000000,0,5.610000,0.6856,5.290000,22,81.020000,0,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,1,0,5,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,11608,3,4.000000,0,5.530000,0.5982,5.280000,16,77.100000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,-1,0,8,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,13108,1,2.500000,0,5.720000,0.7098,4.720000,2,39.210000,0,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,33,NULL,NULL,NULL,NULL,NULL,NULL,1,0,30,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,14049,3,4.500000,1,5.570000,0.1037,5.270000,25,90.170000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,5,1,0,5,1,0,14,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,25357,2,2.500000,0,5.890000,0.2863,5.070000,18,74.490000,0,27231,1,5,1,0,1,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,26372,3,4.000000,0,5.460000,0.6066,5.280000,32,103.240000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,0,0,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,26975,1,3.500000,0,5.690000,0.6091,4.300000,1,23.520000,0,27231,1,5,1,0,1,0,NULL,NULL,0,-1,0,63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,32645,1,3.500000,0,5.580000,0.5512,4.880000,9,64.040000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,35534,3,4.000000,0,5.910000,0.3316,5.140000,31,103.240000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,37337,3,4.000000,1,5.940000,0.1979,5.410000,26,87.560000,1,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,32,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,24,1,0,4,1,0,12,1,0,31,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,41247,3,4.000000,0,5.630000,0.6221,5.340000,36,103.240000,0,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,6,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,12,NULL,NULL,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,50157,2,3.000000,0,5.740000,0.7095,5.010000,15,75.800000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1,NULL,0,0,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,59978,3,4.000000,0,5.630000,0.6682,5.230000,29,91.480000,0,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,6,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,1,0,6,1,96.56,1
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,60372,4,4.000000,0,5.340000,0.2687,5.310000,33,103.240000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,64685,3,2.500000,0,5.660000,0.7068,5.300000,12,61.420000,0,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,6,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,65573,3,4.000000,0,5.710000,0.6708,5.080000,21,84.950000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,18,NULL,NULL,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,69903,3,3.500000,1,5.690000,0.686,5.130000,7,50.970000,1,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,5,NULL,NULL,NULL,1,0,17,NULL,NULL,NULL,1,0,5,NULL,NULL,NULL,1,0,5,1,0,20,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,70374,3,4.000000,0,5.590000,0.2146,5.280000,19,78.410000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,71107,3,3.000000,0,5.580000,0.1054,5.220000,4,43.130000,0,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,6,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,1,0,5,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,84503,3,3.000000,0,5.570000,0.4501,5.000000,14,70.570000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,7,NULL,NULL,NULL,NULL,1,NULL,NULL,-1,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,84539,3,3.500000,0,5.720000,0.6263,5.340000,35,108.470000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,-1,0,2,NULL,NULL,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,91591,3,4.500000,0,5.560000,0.5405,5.240000,30,98.010000,0,27231,1,5,1,0,1,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,92025,3,3.500000,0,5.530000,0.6611,5.320000,34,104.550000,0,27231,1,5,1,0,1,0,NULL,NULL,0,-1,0,5,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,1,0,5,1,0,5,0,0,NULL,0,NULL,0
168,2013-01-04 10:27:26,12,99,NULL,NULL,132,92039,3,4.000000,0,5.700000,0.7109,5.280000,27,88.870000,1,27231,1,5,1,0,1,0,NULL,NULL,0,1,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,8,NULL,NULL,NULL,NULL,NULL,NULL,1,0,14,0,NULL,0
